,id,text,sentiment,path,hashtag,inimagetext
2371,1300738853012213760,"""È davvero uno come lui che vuoi al tuo fianco?""

#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco https://t.co/11VkO03YrO",neutral,..\data\donmatteo12\images\1300738853012213760.png,donmatteo12,
2372,1321059073069096961,"""Io prove non ne ho ma qualcosa dovrà uscire fuori...""
#ImmaTataranni - Sostituto procuratore STASERA #27ottobre alle 21.25 su #Rai1 https://t.co/WQLwITWFMC",neutral,..\data\immatataranni\images\1321059073069096961.png,immatataranni,
2373,1321230506097287168,"quindi tutti d'accordo?
#ilcollegio https://t.co/ZdVQLyUlyo",neutral,..\data\ilcollegio\images\1321230506097287168.png,ilcollegio,
2374,1292570614939746305,"Dai tradimenti non si torna indietro

#nondirloalmiocapo2 https://t.co/MQ744qpHQH",neutral,..\data\nondirloalmiocapo2\images\1292570614939746305.png,nondirloalmiocapo2,
2375,1296386171975675905,"""Poteva essere un po' più delicato, mh?""
#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaeMarco https://t.co/2HG0FEaYoT",neutral,..\data\donmatteo12\images\1296386171975675905.png,donmatteo12,a
2376,1319394370840309765,"D'altronde come ha detto anche Riccardo, ""non oggi"", forse la prossima @pierspollon #DocNelleTueMani https://t.co/zy3dONlzov",neutral,..\data\docnelletuemani\images\1319394370840309765.png,docnelletuemani,
2377,1320205095485771777,"iettatore mondiale Enrico Ciandri selfie con Clint Eastwood a Venezia 2017!.(domenicain,livenoneladurso,donenicalive,donenicain,gfvip2020,trump,fantastic,Flavio,president,Roma,alex,Mark,instagram,ctcf,conte,ygepprotectlisa,facebook,foxnews,Netflix,nbatipo,nbaart,nbafinals,sky https://t.co/6uBthfmGQn",neutral,..\data\CTCF\images\1320205095485771777.png,CTCF,
2378,1295045308448149504,"""Perché io sono Perla, e tu non sei nessuno!""
@chiarafrancini @NonDirloAlCapo 
#nondirloalmiocapo2 #chiarafrancini #perla #digitalpainting #wacom #nondirloalmiocapo #perlaisback #digitaldrawing https://t.co/XAjl5aYCNH",neutral,..\data\nondirloalmiocapo2\images\1295045308448149504.png,nondirloalmiocapo2,
2379,1188557421842751488,"Non capisco perché #ImmaTataranni non sia tra le tendenze popolari. Sono le 21.44.
La foto riporta le tendenze popolari che io ritengo non interessanti. https://t.co/3tHMDpANhT",neutral,..\data\immatataranni\images\1188557421842751488.png,immatataranni,cTendenze popolariEs el lSTLiPSGOMO TweetRomaMilan
2380,1320471834572316672,"""Vedi queste influencer su instagram: magari sono delle gnocche stratosferiche, si fotografano leggermente struccate e sotto scrivono 'amiamoci come siamo, anche con la nostra cellulite' che non ce l'hai!!!!""

@lucianinalitti a #CTCF https://t.co/jTzaOkDAw6",neutral,..\data\CTCF\images\1320471834572316672.png,CTCF,XCTCF
2381,1120654866244931584,"Causa del decesso:

#nondirloalmiocapo2 https://t.co/NoCJxr6641",neutral,..\data\nondirloalmiocapo2\images\1120654866244931584.png,nondirloalmiocapo2,a
2382,1243106966945304577,"#DONMATTEO12“Ultima puntata con @terencehillofficial e @ninofrassicaofficial Il Papa ha proposto a Don Matteo di diventare Cardinale: deve quindi lasciare Spoleto e i suoi amici #NEWYORK h20.30 #BUENOS AIRES h21.00 #JOHANNESBURG h21.30 
Domani:#PECHINO h16.15#SYDNEY h19.15 https://t.co/EatcbjurL5",neutral,..\data\donmatteo12\images\1243106966945304577.png,donmatteo12,LalLatVe
2383,1291361041964728325,"È da Napoli è Tutto! 
Raga io ci ho provato 
#MyBrilliantFriend 
#Lamicageniale 
#ElenaGreco 
#Lenù https://t.co/293fpp2Mph",neutral,..\data\lamicageniale\images\1291361041964728325.png,lamicageniale,afodAdtTataChips
2384,1235924971567951872,Però sta al gioco #MasterChefIt https://t.co/sgf5WFOIxC,neutral,..\data\masterchefit\images\1235924971567951872.png,masterchefit,G marytcegliaOo POce la musica sotto bellissimaO
2385,1301908004284104704,"""Ti ho mandato un messaggio...
Un messaggio inutile, stupido, idiota""
""Lo so""
""Come lo sai""
""Letto...""

#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco #TeamNardi https://t.co/YJYFn6dD5A",neutral,..\data\donmatteo12\images\1301908004284104704.png,donmatteo12,
2386,1319390220001968129,"Non oggi. Ed è subito GOT.

 #DocNelleTueMani https://t.co/wQuPgwCkso",neutral,..\data\docnelletuemani\images\1319390220001968129.png,docnelletuemani,I iodati
2387,1320530369351946241,"In evidenza: @chetempochefa: '""Spero che tra vaccini e anticorpi monoclonali, il regalo di Natale per il 2021 sia che ci siamo scordati questa pandemia.""

Rino Rappuoli a #CTCF ' https://t.co/PCha8PmH4O, see more tweetedtimes.com/SnodiEU?s=tnp",neutral,..\data\CTCF\images\1320530369351946241.png,CTCF,Ri DrmrmetttstyorgDILorena nonniETAPsieineiaeeeriA
2388,1235697984266022912,Maria Teresa che non vince #MasterChefIt https://t.co/Db9EURV92V,neutral,..\data\masterchefit\images\1235697984266022912.png,masterchefit,NEG ZoneCHE SUCCEDE
2389,1320465291927801857,"""Gli anticorpi monoclonali sono delle sostanze naturali presenti nel sangue dele persone che guariscono dal virus e che permettono a queste persone di guarire. Noi siamo riusciti a prendere il sangue di alcune persone convalescenze""

Rino Rappuoli a #CTCF https://t.co/fGHu1KLwlH",neutral,..\data\CTCF\images\1320465291927801857.png,CTCF,HACTCF
2390,1298197954117931010,"""...e hai ragione tu, forse il movente è nel lavoro."" 
Marco sorpreso che Anna sia d'accordo con lui. #DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco https://t.co/dtqshb4Nhy",neutral,..\data\donmatteo12\images\1298197954117931010.png,donmatteo12,
2391,1319388262910349313,“Non oggi” La sentite pure voi la citazione a Game of Thrones?  #DocNelleTueMani https://t.co/FtnGancJNq,neutral,..\data\docnelletuemani\images\1319388262910349313.png,docnelletuemani,
2392,1297639126100054016,"io e la mia amica quando vediamo un tipo figo:
foto di @raffyxlk
#nondirloalmiocapo2 https://t.co/EwvaGcsCxd",neutral,..\data\nondirloalmiocapo2\images\1297639126100054016.png,nondirloalmiocapo2,
2393,1317821006048878598,"Mara Venier si confessa sui suoi amori a Domenica In: Jerry Calà, Renzo Arbore, il marito Nicola Carraro e i padri dei figli. Lacrime in diretta tv #DomenicaIn #Rai1 #MaraVenier #televisione  corrieredellumbria.corr.it/news/posizione… https://t.co/xchQf1ZemT",neutral,..\data\domenicain\images\1317821006048878598.png,domenicain,
2394,1234766954528956416,"Le abbiamo conosciute bambine e le lasciamo giovani donne in attesa di scoprire cosa ne sarà del loro futuro 
Intanto sul blog pensodunqueleggo.altervista.org potete leggere la recensione al primo romanzo della serie 
#lamicageniale #elenaferrante https://t.co/ebTxEiy7y9",neutral,..\data\lamicageniale\images\1234766954528956416.png,lamicageniale,
2395,1319378911273287681,"Io lo sapevo che Agnese si sarebbe ingelositaaaaa....
Mannaggia ora il mio problema di non sapere con chi shippare Andrea aumentaaaaa. #DocNelleTueMani https://t.co/BGH7Wq1FRt",neutral,..\data\docnelletuemani\images\1319378911273287681.png,docnelletuemani,
2396,1234644298106273794,"«io torno, non voglio perderti»
«neanche io voglio perderti»

Sono in una valle di lacrime... ❤️

#LAmicaGeniale #StoriaDelNuovoCognome https://t.co/iD8uHtgqxp",neutral,..\data\lamicageniale\images\1234644298106273794.png,lamicageniale,
2397,1188561344490037249,"#ImmaTataranni  aiutata da #Diana interpretata da #BarbaraRonchi stasera per l'ultima puntata su #Rai2 @RaiDue .  Ritratta al Bifest , ritirava il #PremioAlidaValliComeMigliorAttriceNonProtagonista per aver interpretato laparte della Madre nel #film #FaiBeiSogni #MarcoBellocchio https://t.co/HtFbFyukMZ",neutral,..\data\immatataranni\images\1188561344490037249.png,immatataranni,odlaxa
2398,1188559899871076353,Pietro è la prova che agli uomini basta una cozza per rovinarli #ImmaTataranni https://t.co/VcXhK4hZj3,neutral,..\data\immatataranni\images\1188559899871076353.png,immatataranni,TRASH ITALIANOiUNA COZZA ATTACCATA ALLA SCOGLIERA
2399,1317935399067672576,"La denuncia che spaventa, dice @robertosaviano. 
Oggi sono 253 giorni che #PatrickZaky è detenuto in Egitto. #freedompatrickzacky #saviano #CTCF @chetempochefa https://t.co/7dycpGzYir",neutral,..\data\CTCF\images\1317935399067672576.png,CTCF,iNeri
2400,1202559810140614658,"OTOH if come across this wonderful funny Italian crime show [yes, a crime show who is also funny] with a really compelling strong female character, filmed in the same places as the new bond movie  [aka my region = Basilicata, specifically Matera] watch it. 
#immatataranni https://t.co/FLsaEo3y14",neutral,..\data\immatataranni\images\1202559810140614658.png,immatataranni,
2401,1284942702128304128,Cenerentola la prima gatta morta della storia #leperlediperla  #nondirloalmiocapo2 https://t.co/qhAvnMdV4H,neutral,..\data\nondirloalmiocapo2\images\1284942702128304128.png,nondirloalmiocapo2,giBELi
2402,1320449617360801792,"""Il 90% dei cittadini di Napoli hanno dato una  prova straordinaria di autodisciplina e responsabilità nei mesi scorsi. C'è un malessere sociale profondo che merita rispetto, ma che merita soprattutto risposte.""

@VincenzoDeLuca a #CTCF https://t.co/wpBm1R2oRB",neutral,..\data\CTCF\images\1320449617360801792.png,CTCF,HCTCF
2403,1316292537926197250,"#AscoltiTV PT #14ottobre
#immatataranni 
#skyscraper
#UnOraSolaViVorrei 
#leiene
#dimartedì 
#cartabianca 
#fuoridalcoro 
#matrimonioaprimavistaitalia 
#namethattune https://t.co/uJQdN7mmcS",neutral,..\data\immatataranni\images\1316292537926197250.png,immatataranni,patta felitHdAottobreTop TV Prime Time ottobre ZOS
2404,1292548846850015233,#nondirloalmiocapo2 caffè https://t.co/iX6jCvrJmv,neutral,..\data\nondirloalmiocapo2\images\1292548846850015233.png,nondirloalmiocapo2,daRICCARDO DONNA
2405,1218282629486796802,"Bonus #VanessaScalera 
#ImmaTataranni https://t.co/FEwMIT8vLa",neutral,..\data\immatataranni\images\1218282629486796802.png,immatataranni,
2406,1315271492427448322,#DomenicaIn https://t.co/lEUvtwBOV4,neutral,..\data\domenicain\images\1315271492427448322.png,domenicain,
2407,1253291336641511424,"""I LIBRI SI SCRIVONO PER SCRIVERE,NON PER STARE ZITTI"" 
#ElenaFerrante 
#BooksDay 
#GiornataMondialeDelLibro 
#LAmicaGeniale 
#FerranteFever https://t.co/016Her33AC",neutral,..\data\lamicageniale\images\1253291336641511424.png,lamicageniale,
2408,1187744372198006784,"Le musiche di Andrea Farri per la serie #ImmaTataranni conquistano a tutte le latitudini:
""Le avventure di Imma"" brano che ""apre"" la colonna sonora è entrato al #7 in iTunes Top 200 Tracks #Panama All Genre Chart

Disponibile su ⏯ buff.ly/2oy0weX https://t.co/fZUsBFugNZ",neutral,..\data\immatataranni\images\1187744372198006784.png,immatataranni,a aMUSICHEvi ANDREA FARRIMenRenn
2409,1320444371251187713,"""Abbiamo bisogno di grande sicurezza e di un grande disegno collettivo."" 

@VeltroniWalter a #CTCF https://t.co/EVOO1goRDn",neutral,..\data\CTCF\images\1320444371251187713.png,CTCF,HETCFYALTER VELTRONI
2410,1234875827105550336,"L’amica geniale [2018-presente]
#LAmicaGeniale #mybrilliantfriend https://t.co/IE71Hw0E2b",neutral,..\data\lamicageniale\images\1234875827105550336.png,lamicageniale,
2411,1297623263263293441,"eccomi qua pazzesca in macchina che torno a casa 
#nondirloalmiocapo2 https://t.co/6ApDXYzN5v",neutral,..\data\nondirloalmiocapo2\images\1297623263263293441.png,nondirloalmiocapo2,don
2412,1320363482022334464,Ezio Greggio su Rai1? È lui o non è lui?  #DomenicaIn https://t.co/11ssOYHE2o,neutral,..\data\domenicain\images\1320363482022334464.png,domenicain,vyvqNaMa lei chieil cugino di Piero Angela
2413,1235694092794736642,"Non vedevo un'edizione di Masterchef dall'inizio alla fine da due stagioni, non fatemi pentire ve ne prego #MasterChefIt https://t.co/ehb9fKCxCg",neutral,..\data\masterchefit\images\1235694092794736642.png,masterchefit,
2414,1318507259866001410,"""In questi casi l'unione fa la forza...""
#ImmaTataranni - Sostituto procuratore STASERA #20ottobre alle 21.25 su #Rai1 https://t.co/NJxF6OmXoW",neutral,..\data\immatataranni\images\1318507259866001410.png,immatataranni,
2415,1234610210792263680,"«Ti piace vivere con lui?» chiesi.
«Sì».
«Farete dei figli?».
Ebbe una smorfia di finto divertimento.
«Non stiamo insieme».
«No?».
«No, non mi viene voglia».
«E lui?».
«Aspetta».
«Forse lo senti come un fratello».
«No, mi piace».

#LAmicaGeniale https://t.co/rJF2fPxHQx",neutral,..\data\lamicageniale\images\1234610210792263680.png,lamicageniale,
2416,1287503589942976514,"Gli effetti indesiderati causati da Enrico Vinci #nondirloalmiocapo2 
#nondirloalmiocapo https://t.co/VpjcS45UjT",neutral,..\data\nondirloalmiocapo2\images\1287503589942976514.png,nondirloalmiocapo2,
2417,1319386368234147841,"Ok secondo me il tipo della pistola voleva andare a suicidarsi (ed era questo il suo appuntamento) perché la sua azienda è fallita e per questo la moglie l’ha lasciato
#DocNelleTueMani https://t.co/iIOb5aQ7Vo",neutral,..\data\docnelletuemani\images\1319386368234147841.png,docnelletuemani,COSs DECISO
2418,1295110839440211975,#nondirloalmiocapo2 cara Nina ciaone https://t.co/nvzIpbKwwn,neutral,..\data\nondirloalmiocapo2\images\1295110839440211975.png,nondirloalmiocapo2,Rai
2419,1319378690053210112,"Andrea che tira fuori la foto del documento bruciato:
 #DocNelleTueMani https://t.co/Tto2LZtvwj",neutral,..\data\docnelletuemani\images\1319378690053210112.png,docnelletuemani,HO FATTO DEI SCRINSCIOTTI
2420,1188569418021920769,"#ImmaTataranni
Mariolina Venezia =Camilleri. https://t.co/jqJyJpz4hf",neutral,..\data\immatataranni\images\1188569418021920769.png,immatataranni,MARIOLINA VENEZIAIMIMA TATARANNIE LE INCOGNITE DEL
2421,1317947855718567936,"""@ValeriaMariniVM quando non era famosa non aveva l'orologio e allora usava il violino.""

@ninofrassicaoff a #CTCF https://t.co/JcrZbbaV7s",neutral,..\data\CTCF\images\1317947855718567936.png,CTCF,CTCF
2422,1287650717726015489,"Mi è uscita Lenuccia su tiktok
#lamicageniale https://t.co/KdRTu7LgGS",neutral,..\data\lamicageniale\images\1287650717726015489.png,lamicageniale,
2423,1319390521308184576,"Riccardo is the new Syrio Forel 
@pierspollon @DocNelleTueMani https://t.co/IZTt37EFAY",neutral,..\data\docnelletuemani\images\1319390521308184576.png,docnelletuemani,
2424,1247555131274678276,"""Aveva il labbro inferiore secco, spaccato dal freddo, il viso sciupato dalla fatica. Eppure con quale fierezza aveva pronunciato: si mette a studiare.""   #LAmicaGeniale https://t.co/Ldd2LyPHVW",neutral,..\data\lamicageniale\images\1247555131274678276.png,lamicageniale,
2425,1321226104288514048,"Egizi, turchi, faraoni... chi se li caga? Son morti...
#ilCollegio https://t.co/W2uHZsKGtE",neutral,..\data\ilcollegio\images\1321226104288514048.png,ilcollegio,Tome
2426,1315282806155743232,"Gemma in 1min già lì
#DomenicaIn https://t.co/9P8gKqZkUV",neutral,..\data\domenicain\images\1315282806155743232.png,domenicain,maraveniererlQ VvNPiace a gemmagalgani c migliaia 
2427,1188559525080719360,"#ImmaTataranni
Imma nervosa per il tradimento. https://t.co/4foi8qzVWY",neutral,..\data\immatataranni\images\1188559525080719360.png,immatataranni,CIAicPVChaDa vedtatxAnu SLgfi so
2428,1242149304594300935,"""I have plenty of fire myself. What I need is the dandelion in the spring. The bright yellow that means rebirth instead of destruction. The promise that life can go on, no matter how bad our losses. That it can be good again."" /Mockingjay
🌻🌻🌻
#MyBrilliantFriend #LAmicaGeniale https://t.co/GxdLVtJprh",neutral,..\data\lamicageniale\images\1242149304594300935.png,lamicageniale,
2429,1317931008008871937,"Questo è quello che Sandra Pandolfi, Sindaco di Calcata, ha scritto alla RAI dopo le prese in giro della Littizzetto. #CTCF https://t.co/IDsX3lO4Ir",neutral,..\data\CTCF\images\1317931008008871937.png,CTCF,protesta alla TV di Stato Vi informo scrive il sin
2430,1320456996081049603,"""L'Italia è l'unico paese che dà le mascherine a tutti gli studenti e il personale scolastico. ""

@AzzolinaLucia a #CTCF https://t.co/SdCnfPGdMK",neutral,..\data\CTCF\images\1320456996081049603.png,CTCF,lnamiHCTCF
2431,1278757974929014784,"«Ognuno di noi si è sentito Lenù, Nino o Lila» #Lamicageniale  bit.ly/3gnq4kl https://t.co/zTC9IGpJP3",neutral,..\data\lamicageniale\images\1278757974929014784.png,lamicageniale,he
2432,1320828201761951745,"#AscoltiTV 📺📊 Domenica 25 Ottobre

#DomenicaIn ha raccolto davanti alla tv;
3.038.000 telespettatori (16.5%) nella prima parte e
2.656.000 telespettatori (15.9%) nella seconda https://t.co/PR12DczBSx",neutral,..\data\domenicain\images\1320828201761951745.png,domenicain,
2433,1319940601081663488,"Domani a #CTCF da @fabfazio ci sarà il Presidente della Regione Campania Vincenzo De Luca.

Vi aspettiamo, come ogni domenica, alle 20.00 su @RaiTre 📺 https://t.co/euKIqpklaT",neutral,..\data\CTCF\images\1319940601081663488.png,CTCF,VincenzoDe LucaFCTCF
2434,1319381895768084480,"Ma è l’appuntato Barba di #DonMatteo

#DocNelleTueMani https://t.co/G3530jl6nw",neutral,..\data\docnelletuemani\images\1319381895768084480.png,docnelletuemani,
2435,1315275467583348736,Nel frattempo Maurizio Costanzo a casa #DomenicaIn https://t.co/2oo07PNSd2,neutral,..\data\domenicain\images\1315275467583348736.png,domenicain,TRASH ITAIIRNG
2436,1321224970438062086,Ma dici con questi in testa? #IlCollegio https://t.co/xd7bhnJo82,neutral,..\data\ilcollegio\images\1321224970438062086.png,ilcollegio,
2437,1320462964873453568,"Perché non hanno chiuso anche la serie A? Eh, Spadafora chissà perché. #ctcf https://t.co/2iBpZeGcSU",neutral,..\data\CTCF\images\1320462964873453568.png,CTCF,
2438,1320475037682536453,E ormai un format nel format #CTCF (qui nel 2014) twitter.com/cioccograno/st… https://t.co/uoNPgDd7uy,neutral,..\data\CTCF\images\1320475037682536453.png,CTCF,
2439,1234773657106472960,"Saverio Costanzo può fare traquillamente gli Horror.
Madonna Lila 
#MyBrilliantFriend 
#LAmicaGeniale https://t.co/UY840B72xj",neutral,..\data\lamicageniale\images\1234773657106472960.png,lamicageniale,
2440,1320337416104955904,"@provo2000 , @marcoluci1 , @dariosardone , 
In bocca al lupo a #MaraVenier per la 7° Puntata di #DomenicaIn @RaiUno https://t.co/gha4zOewgZ",neutral,..\data\domenicain\images\1320337416104955904.png,domenicain,Domenicaim
2441,1318057834303705089,"@agorarai @luisellacost @RaiTre @Pierferdinando @NFratoianni @piersileri @Antonio_Tajani @WRicciardi @paolomieli @AnnalisaChirico Un sincero grazie a #Calenda e #Fazio per aver reiterato anche stasera questa farsa delle candidature a sindac* di Roma: in un palinsesto ormai dominato dalle fiction finalmente è tornato il cabaret, quello bello di una volta, con i comici professionisti e tante risate.

#CTCF https://t.co/6vlOipyLjr",neutral,..\data\CTCF\images\1318057834303705089.png,CTCF,
2442,1317914811930378244,Carlo Calenda si candida sindaco di Roma #isolitiignoti #ctcf #mashup @CarloCalenda https://t.co/1izOJPQWwu,neutral,..\data\CTCF\images\1317914811930378244.png,CTCF,
2443,1313039247348293633,"Mara Venier :

""Saluto il pubblico giovane che ci segue sempre con affetto""

#DomenicaIn - 2578 15.39 + 2239 14.70
C 12.28 1208 + 11.18 987
G 9.72 213 + 9.13 173
O 19.95 1746 + 19.62 1613 

Eh? https://t.co/pDZun9HA6x",neutral,..\data\domenicain\images\1313039247348293633.png,domenicain,
2444,1321228511898685443,"@arrogantae Quello che ho pensato io leggendo questo tweet, Sorry #ilcollegio https://t.co/OmxTJ8eBMi",neutral,..\data\ilcollegio\images\1321228511898685443.png,ilcollegio,
2445,1320445288407044099,"""Attività non essenziali...a parte che il lavoro è per ciascuno è un'attività essenziale, ma poi le attività culturali, come quelle di formazione,  sono attività essenziali.""

@VeltroniWalter a #CTCF https://t.co/T8dN9iTvR2",neutral,..\data\CTCF\images\1320445288407044099.png,CTCF,YVALTER VELTRONIHCTCF
2446,1292573268097011717,#nondirloalmiocapo2 eccolo qua https://t.co/wkRgWDEhp1,neutral,..\data\nondirloalmiocapo2\images\1292573268097011717.png,nondirloalmiocapo2,
2447,1320484741485895681,#CTCF #Saviano #PapaFrancesco #omofobia https://t.co/SnRKH2R4Jx,neutral,..\data\CTCF\images\1320484741485895681.png,CTCF,ASSESE fek NELIitiIyDTA
2448,1315284485831884801,Gli effetti di @trash_italiano sullo star system #DomenicaIn https://t.co/HMd7otNuUV,neutral,..\data\domenicain\images\1315284485831884801.png,domenicain,xlih
2449,1317920917519990786,"Greta Thunberg a Jane Fonda: ""è bellissimo vederti arrestare ogni volta""

#CTCF https://t.co/Z6zn2P67rz",neutral,..\data\CTCF\images\1317920917519990786.png,CTCF,
2450,1121823705510948864,"Passi la vita a cercare la donna perfetta e poi capisci che ami l'imperfezione
#enricovinci
#nondirloalmiocapo2
LINO CI MANCHI TANTO
Ogni settimana c'era un giorno dedicato a te.....torna presto.. https://t.co/dLaByZlMmd",neutral,..\data\nondirloalmiocapo2\images\1121823705510948864.png,nondirloalmiocapo2,s I
2451,1319381929897189376,Io pendolare che guardo questa puntata di #DocNelleTueMani https://t.co/ptSHTHLlXj,neutral,..\data\docnelletuemani\images\1319381929897189376.png,docnelletuemani,NcaI
2452,1234610820547588101,"""..E che il tempo semplicemente scivolava via senza alcun senso, ed era bello solo vedersi ogni tanto per sentire il suono folle del cervello dell'una echeggiare dentro il suono folle del cervello dell'altra."" 
#LAmicaGeniale https://t.co/N4ETdP7sMl",neutral,..\data\lamicageniale\images\1234610820547588101.png,lamicageniale,
2453,1287493482467282945,#nondirloalmiocapo2 inganno di EV https://t.co/yMqMyuhO9U,neutral,..\data\nondirloalmiocapo2\images\1287493482467282945.png,nondirloalmiocapo2,
2454,1315320374255648771,"youtu.be/HcnaZAXGogY
#domenicain #mariadefilippi #maravenier
Maria De Filippi a Domenica in fa piangere Mara Venier: cosa è successo?
Iscriviti al canale per non perdere i prossimi video https://t.co/cblPvZEQwH",neutral,..\data\domenicain\images\1315320374255648771.png,domenicain,iCeiio
2455,1317841416748474368,"Finalmente abbiamo capito@Grazie a Thea che la Luce di Barbarella e’ la presenza di un Guru

#DomenicaIn https://t.co/y1zuhuQEWm",neutral,..\data\domenicain\images\1317841416748474368.png,domenicain,PAde
2456,1270755525144305664,Lino Guanciale e il suo TIC #Nondirloalmiocapo #perlediperla #LisaMarcelli &amp; #EnricoVinci #Nondirloalmiocapo3   #laportarossa #chediociaiuti #linoguanciale #laportarossa2 #lallieva #ladamavelata #nondirloalmiocapo2 #Amici19 #vanessaincontrada https://t.co/spkdXTlIBV,neutral,..\data\nondirloalmiocapo2\images\1270755525144305664.png,nondirloalmiocapo2,imgPlay
2457,1284932771408945152,"#NonDirloAlMioCapo2 INIZIA ORA su #Rai1 e in streaming su @RaiPlay
@NonDirloAlCapo https://t.co/N6ntCJdaa0",neutral,..\data\nondirloalmiocapo2\images\1284932771408945152.png,nondirloalmiocapo2,
2458,1301908393087717383,"""Non sposare giovanni""
""Gli ho detto di no... non posso, non lo amo più""
...
""Io sono cambiata in questi mesi [...] ho accettato la mia femminilità, ho anche messo il push up""
""L'ho notato""
""Eh si lo so""

#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco #TeamNardi https://t.co/i1G5vXJNNo",neutral,..\data\donmatteo12\images\1301908393087717383.png,donmatteo12,a
2459,1319977086828859392,"Domenica a #CTCF da @fabfazio alle 20.00 su @RaiTre ci saranno:

◾️ @AzzolinaLucia 
◾️ @vinspadafora 
◾️ @VincenzoDeLuca 
◾️ @lucianinalitti 
◾️ Mara Venier
◾️ @iamlp 
◾️ @robertosaviano 
◾️ @nelloscavo 
◾️ @GucciniOfficial 
◾️ Rino Rappuoli
◾️ Vittorio Demicheli
◾️ @filippala https://t.co/7QdYJPoWCS",neutral,..\data\CTCF\images\1319977086828859392.png,CTCF,A CTCF
2460,1290021942653620224,#nondirloalmiocapo2 Rocco fa sesso con Perla https://t.co/P2JnT6mTnO,neutral,..\data\nondirloalmiocapo2\images\1290021942653620224.png,nondirloalmiocapo2,LE GIF DI TINAGs
2461,1315278407060553734,"Non si capisce perché si era interrotto il tuo rapporto con Domenica In
Il perchè:
#DomenicaIn https://t.co/R5NE3mWx9Z",neutral,..\data\domenicain\images\1315278407060553734.png,domenicain,DO  SNICA INaliI II KikapressGossipit
2462,1319573543227719680,"Yesterday's Italian #TVRatings - Prime Time:
1. Rai1 - #DocNelletueMani 30.1%
2. Canale5 - #ChivuolessereMilionario? 8.8%
3. Italia1 - #LeIeneShow 8.2%
Source: DavideMaggio.it 
#MiaMarket
@LuxVide @DocNelleTueMani @RaiPlay @RaiUno https://t.co/cXUR7VfSLK",neutral,..\data\docnelletuemani\images\1319573543227719680.png,docnelletuemani,urpe ratto eerrsii
2463,1292550726485512192,le mani #nondirloalmiocapo2 https://t.co/A5SajBMpq9,neutral,..\data\nondirloalmiocapo2\images\1292550726485512192.png,nondirloalmiocapo2,pel
2464,1320437405581742082,"@chetempochefa @GannaFilippo CTCF vivono in un mondo parallelo.
Si svegliano solo per fare i BUONISTI per HOBBY.
Ah, come ci state coglionando, noi ITALIANI.
Vince la DESTRA, e va al GOVERNO 
la minoranza SINISTRA PIDDÌ 
Abbondantemente, decisamente, consapevolmente
schi(v)ata dagli ELETTORI. 
Povera Patria https://t.co/3PsXjvvsQp",neutral,..\data\CTCF\images\1320437405581742082.png,CTCF,AOAtl I mmeEeuselENANALINAZAZIIAeA LaiENRIIAAatMAL
2465,1315274572502106113,"""Sono contenta di essermelo fatto"" #domenicain https://t.co/O2oLP6E9i9",neutral,..\data\domenicain\images\1315274572502106113.png,domenicain,duBENIfos ydaCetadallero
2466,1258635240119119874,"Saverio Costanzo è molto schietto nel parlare di Elena Ferrante e di come il successo di #LamicaGeniale non lo salvi dall'incertezza di un rapporto impari ""con un fantasma"". 
nospoiler.it/2020/05/08/cos… https://t.co/QKfmFVbg2z",neutral,..\data\lamicageniale\images\1258635240119119874.png,lamicageniale,CeVd
2467,1287495125069893632,#nondirloalmiocapo2 Lisa ha più pazienza di EV https://t.co/HZR5AcpEFz,neutral,..\data\nondirloalmiocapo2\images\1287495125069893632.png,nondirloalmiocapo2,
2468,1311031852619173888,"""Calogiuri, meno male che ci sei tu!""

#ImmaTataranni #raiuno #calaranni https://t.co/hOOyxSxBhG",neutral,..\data\immatataranni\images\1311031852619173888.png,immatataranni,
2469,1295084209770573827,EV dopo che ha visto che stava usando la sua sedia e aveva in mano la sua pallina #NonDirloAlMioCapo2 https://t.co/vLCICqZ5q2,neutral,..\data\nondirloalmiocapo2\images\1295084209770573827.png,nondirloalmiocapo2,AE BRINTTE INTENZIGNI LA MALFDUAZIONE
2470,1234611862957891586,"""Ho trovato sgradevole il suo provincialismo da parrocchia. Quando sarà pronto non sfogli il libro, provi a leggerlo.""
#lamicageniale2 #LAmicaGeniale https://t.co/cRfiOxKmfk",neutral,..\data\lamicageniale\images\1234611862957891586.png,lamicageniale,e N
2471,1319397076351000577,E che dire amiciui #DocNelleTueMani https://t.co/Ud7sHSCxQS,neutral,..\data\docnelletuemani\images\1319397076351000577.png,docnelletuemani,Bair ieneenievDocNelleTueManiFINTORIcu
2472,1318179168908201984,"ANTEPRIMA DELLA PUNTATA DI OGGI! @fabfazio #ctcf #carloconti
#mike #mikebongiorno @PupazziStory con @caciotta012 e gli #anni80 #ottanta #pupazzistory #libro @LibreriaEfesto #libri #lettura #regalo #tv #televisione #anniottanta  #bestseller #libri #scoop #milano #oscar #batman https://t.co/9CMh70199z",neutral,..\data\CTCF\images\1318179168908201984.png,CTCF,Li nNANCuativitaNI
